Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.39545249938965,28.654466648645087,28.382055803237584,28.623206555258715,147544800
2015-06-15,28.339624404907227,28.41107627452459,28.069446969680733,28.15652888254105,175955600
2015-06-16,28.491466522216797,28.547288361681776,28.216824026035603,28.364192796378532,125976400
2015-06-17,28.424480438232422,28.55398580700036,28.299438363372378,28.518260716716984,131672400
2015-06-18,28.553985595703125,28.649999223978433,28.406616831110373,28.408850181595085,141628800
2015-06-19,28.268177032470703,28.54058786108312,28.223520245685513,28.516026117287105,218867600
2015-06-22,28.49370574951172,28.594184399853102,28.375363698005916,28.46691064776509,136157200
2015-06-23,28.36419105529785,28.49369812375843,28.330697612965324,28.464671382295435,121075600
2015-06-24,28.605344772338867,28.982700968359474,28.384290755618192,28.404385800980332,221123600
2015-06-25,28.469141006469727,28.848728871803647,28.469141006469727,28.772811980155872,127752400
2015-06-26,28.30167579650879,28.578551674447795,28.24808730157972,28.50709978002652,176267200
2015-06-29,27.80597496032715,28.23915298841273,27.794811614338297,28.01363227545043,196645600
2015-06-30,28.006929397583008,28.160998197819048,27.87965568977192,28.0381894869719,177482800
2015-07-01,28.268177032470703,28.344095614262187,28.131971618164496,28.335163916195704,120955200
2015-07-02,28.23245620727539,28.288278050960418,28.08285237150343,28.230222856534695,108844000
2015-07-06,28.134204864501953,28.185561702307453,27.877424082568883,27.897520829030935,112241600
2015-07-07,28.06499481201172,28.167706815102605,27.636281694637407,28.10965161212159,187787200
2015-07-08,27.368335723876953,27.830540559785625,27.361637374646737,27.794815462708602,243046400
2015-07-09,26.810110092163086,27.701026076730777,26.620316199206663,27.654135941074284,314380000
2015-07-10,27.526859283447266,27.654132981909285,27.06465462023815,27.227655105975742,245418000
2015-07-13,28.05828857421875,28.08061696799642,27.75908264624676,27.91761645667965,165762000
2015-07-14,28.047119140625,28.216817973189364,27.919845442088477,28.14313275205059,127072400
2015-07-15,28.31730079650879,28.390986028616197,28.040424967933756,28.071685059698005,134596800
2015-07-16,28.69466209411621,28.708062199864592,28.435649600052976,28.52273154839341,144889600
2015-07-17,28.942506790161133,28.942506790161133,28.650000890894464,28.821933113727873,184658800
2015-07-20,29.48955726623535,29.690514486480552,29.18365132849646,29.243939857407636,235600800
2015-07-21,29.194820404052734,29.679353534603262,29.098808480959107,29.66372519211815,307025600
2015-07-22,27.96004295349121,28.022563140520017,27.238824045015008,27.238824045015008,461802400
2015-07-23,27.946643829345703,28.377586753004575,27.92431373287769,28.17886115997897,203998000
2015-07-24,27.79927635192871,28.076152201653453,27.66530427648431,27.98237191919711,168649200
2015-07-27,27.412988662719727,27.60055093250438,27.267853240365948,27.484440550364504,177822000
2015-07-28,27.549198150634766,27.6675419008308,27.36387090769077,27.549198150634766,134472400
2015-07-29,27.46211051940918,27.57598754415561,27.30134335589593,27.49783731287758,148046800
2015-07-30,27.32368278503418,27.368339588573374,27.176312266968704,27.312517732375454,134513200
2015-07-31,27.084754943847656,27.383959160865977,26.997673017787267,27.37502746286655,171540000
2015-08-03,26.446157455444336,27.368333708425062,26.240731774075797,27.129416283371835,279904000
2015-08-04,25.59766387939453,26.28092268429403,25.28729457236192,26.218402493459756,496554400
2015-08-05,25.76736068725586,26.222867088448904,25.03051174636031,25.22030565430392,397250400
2015-08-06,25.82343864440918,26.130727645651493,25.596898804222622,26.011849931022013,211612000
2015-08-07,25.910903930664062,26.074642221871017,25.682120726057903,25.700064976568402,154681600
2015-08-10,26.852968215942383,26.913527948658288,26.137456745056706,26.137456745056706,219806400
2015-08-11,25.455589294433594,26.507547865105497,25.4197024905373,26.42455695725377,388331200
2015-08-12,25.848106384277344,25.88848010107389,24.58979420725311,25.2402588839715,404870000
2015-08-13,25.827919006347656,26.108291549379526,25.691097068447444,26.027544120085693,194143200
2015-08-14,26.009599685668945,26.088103654920044,25.572219206085563,25.64175104867108,171718000
2015-08-17,26.278757095336914,26.38866264703329,25.906421557180472,26.027542694487096,163538800
2015-08-18,26.130720138549805,26.341560831476333,26.020814584501316,26.115019345114305,138242800
2015-08-19,25.796518325805664,26.135207137595437,25.72249956113972,26.041002370525103,193146000
2015-08-20,25.267173767089844,25.648479738798063,25.03838881505836,25.58792002282396,274006400
2015-08-21,23.72176170349121,25.098951562027775,23.697088781656007,24.769233162283008,513102000
2015-08-24,23.129619598388672,24.40363281481871,20.63542422784011,21.279160360566053,648825200
2015-08-25,23.268672943115234,24.921749741181856,23.214841904807013,24.921749741181856,414406400
2015-08-26,24.603252410888672,24.648111334122248,23.562509648293958,24.020076141302784,387098400
2015-08-27,25.327733993530273,25.399509297107524,24.677269342278688,25.172969511251395,338464400
2015-08-28,25.410724639892578,25.415209847647688,25.018203077879622,25.159510224151333,212657600
2015-08-31,25.291845321655273,25.688852065786055,25.12137834657979,25.128107013407043,224917200
2015-09-01,24.161380767822266,25.094459555420123,24.080633351142133,24.7064249747842,307383600
2015-09-02,25.19764518737793,25.19764518737793,24.47764856445594,24.724377818540738,247555200
2015-09-03,24.755779266357422,25.29633673971069,24.681760490568845,25.23129009231393,212935600
2015-09-04,24.509048461914062,24.7737202433098,24.33858316703833,24.441760070123664,199985200
2015-09-08,25.190916061401367,25.24699057971898,24.744563374745553,25.065309687972633,219374400
2015-09-09,24.7064266204834,25.5744588407277,24.6211922798336,25.516142589108206,340043200
2015-09-10,25.249231338500977,25.408482748135636,24.650355957637192,24.733345140663832,251571200
2015-09-11,25.617084503173828,25.617084503173828,25.067554870403075,25.074283539262197,199662000
2015-09-14,25.86380958557129,26.218200942508812,25.762876139817724,26.14866908926784,233453600
2015-09-15,26.081378936767578,26.137453453474166,25.664184395569876,26.00287495563004,173364800
2015-09-16,26.110536575317383,26.139694705489024,25.892967195070767,26.074648066252323,148694000
2015-09-17,25.552034378051758,26.128480319144057,25.507175450917547,25.942314231404556,256450400
2015-09-18,25.446613311767578,25.6372680249508,25.09222369020749,25.168484206474112,297141200
2015-09-21,25.84137725830078,25.877265766487003,25.493716319352583,25.49595806767053,200888000
2015-09-22,25.43539810180664,25.61035029936734,25.238014731218577,25.430911182697873,201384800
2015-09-23,25.641756057739258,25.731475630663425,25.41297277247823,25.486989837226535,143026800
2015-09-24,25.794282913208008,25.90643196935239,25.20437949394172,25.401761216702667,200878000
2015-09-25,25.729228973388672,26.173339862981717,25.57446277210865,26.117265350779775,224607600
2015-09-28,25.220069885253906,25.697824051210933,25.220069885253906,25.536329203209096,208436000
2015-09-29,24.461944580078125,25.460071920955418,24.192787606840596,25.307549179785273,293461600
2015-09-30,24.74007225036621,25.018201315562724,24.38792442798784,24.710912412608344,265892000
2015-10-01,24.578575134277344,24.587547259585797,24.069417718384692,24.46418267566698,255716400
2015-10-02,24.758014678955078,24.89932352588932,24.123252586823476,24.226429470036592,232079200
2015-10-05,24.847736358642578,24.98007309082527,24.464186919279005,24.64586778233064,208258800
2015-10-06,24.966617584228516,25.06306582262484,24.621198351629094,24.814094828421737,192787200
2015-10-07,24.847736358642578,25.0697909369566,24.540449142000504,25.063062269622574,187062400
2015-10-08,24.560632705688477,24.715398884039228,24.271288060243098,24.715398884039228,247918400
2015-10-09,25.148292541503906,25.184179331885883,24.558387702417836,24.672780162322645,211064400
2015-10-12,25.031661987304688,25.289605086536547,24.99577518923133,25.285119878499245,121868800
2015-10-13,25.074275970458984,25.222311774450123,24.825305030272983,24.856706616309225,132197200
2015-10-14,24.719886779785156,25.013716664543725,24.57409271155276,24.962129073655152,177849600
2015-10-15,25.089977264404297,25.14380831136145,24.782688353476704,24.881380032279928,150694000
2015-10-16,24.906057357788086,25.121383294965348,24.79166486541758,25.072037446834603,156930400
2015-10-19,25.060815811157227,25.065301018117506,24.69745244209006,24.85221860671721,119036800
2015-10-20,25.518390655517578,25.608110225715027,24.856712033921024,24.97334627729678,195871200
2015-10-21,25.51614761352539,25.924370011535668,25.502688566360003,25.569978668411807,167180800
2015-10-22,25.90642738342285,25.90642738342285,25.592409739553904,25.643999049201902,166616400
2015-10-23,26.709415435791016,26.743060489612784,26.092595723673156,26.175584917007193,237467600
2015-10-26,25.857078552246094,26.496327643150536,25.77633111852571,26.485113767569437,265335200
2015-10-27,25.69334602355957,26.139698728385536,25.56773793375908,25.883999051348866,279537600
2015-10-28,26.752029418945312,26.75875979834217,26.032032836740395,26.227172769046906,342205600
2015-10-29,27.034643173217773,27.070531681932156,26.527729110805993,26.624177338903035,204909200
2015-10-30,26.80361557006836,27.189408469648065,26.792399983652906,27.1378191678985,197461200
2015-11-02,27.180437088012695,27.22081080445379,26.828289226765772,27.095204447196274,128813200
2015-11-03,27.492218017578125,27.698571858643568,27.072779954997515,27.092967673829296,182076000
2015-11-04,27.36436653137207,27.77258898002908,27.27913387462253,27.617822752863653,179544400
2015-11-05,27.23821449279785,27.63692237202805,27.0715239466286,27.44770463648238,158210800
2015-11-06,27.26974868774414,27.43869228536737,27.170636279108386,27.281012281685616,132169200
2015-11-09,27.15937042236328,27.438689999292013,27.04223696061349,27.247220948321374,135485600
2015-11-10,26.30339241027832,26.596228681477918,26.143459336143636,26.33267706854822,236511600
2015-11-11,26.154720306396484,26.449807892021965,25.951987655798305,26.21328789847664,180872000
2015-11-12,26.06687355041504,26.31465717319497,26.051105548563132,26.188513158379727,130102400
2015-11-13,25.305503845214844,26.033088543749958,25.289735840903983,25.94974239605907,183249600
2015-11-16,25.71997833251953,25.733493272989936,25.00365727166892,25.089254758953953,152426800
2015-11-17,25.609601974487305,25.91595322409796,25.526255832645884,25.88666856201623,110467600
2015-11-18,26.4205265045166,26.465577443476526,26.017314242067567,26.075881837582,186698800
2015-11-19,26.75617027282715,26.97467101447311,26.301149438613734,26.499376047420327,173183200
2015-11-20,26.8732967376709,27.01295568430863,26.771929543716215,26.850769548847712,137148400
2015-11-23,26.52414894104004,26.9701608641234,26.431792268427206,26.866540595821984,129930000
2015-11-24,26.778688430786133,26.884560036961126,26.38223532153861,26.42953932712212,171212800
2015-11-25,26.587223052978516,26.857533903611337,26.562444515372583,26.853027777546504,85553200
2015-11-27,26.537662506103516,26.672818773030528,26.490358500112393,26.64578717592846,52185600
2015-11-30,26.648035049438477,26.898071688546636,26.524142401742367,26.578203866835675,156721200
2015-12-01,26.431795120239258,26.762924933642704,26.323672151730133,26.74940999222496,139409600
2015-12-02,26.19302749633789,26.60525048208235,26.147976536417996,26.43180067736445,133546400
2015-12-03,25.94974136352539,26.307902759454652,25.728989311956983,26.25384127805187,166278000
2015-12-04,26.812475204467773,26.862032268531873,25.9294637385827,25.970010271127585,231108000
2015-12-07,26.643537521362305,26.99944586177476,26.53766590073221,26.801219280086283,128336800
2015-12-08,26.632278442382812,26.715622878680517,26.323674081578975,26.472343603824225,137238000
2015-12-09,26.044349670410156,26.51063400347499,25.9227100550128,26.499370407785392,185445600
2015-12-10,26.168237686157227,26.341687416196915,26.019568207563573,26.138954746675367,116850800
2015-12-11,25.494722366333008,25.99254276690341,25.42038675014256,25.947491815712386,187544800
2015-12-14,25.337034225463867,25.382085162264787,24.731089329567933,25.269456101679406,257274800
2015-12-15,24.888776779174805,25.409124363518714,24.857240770255004,25.215402183820736,213292400
2015-12-16,25.08024787902832,25.226666056924753,24.508093547049064,25.019428919468982,224954000
2015-12-17,24.548635482788086,25.285228923308203,24.548635482788086,25.23341878938219,179091200
2015-12-18,23.884122848510742,24.670273359488462,23.834565777468676,24.53286746057647,385813200
2015-12-21,24.176958084106445,24.185968616497497,23.780503251816764,24.1656944889718,190362400
2015-12-22,24.154436111450195,24.264812141708923,23.978733282247216,24.192729590721896,131157600
2015-12-23,24.465288162231445,24.519349637808695,24.147673341225545,24.163441343209882,130629600
2015-12-24,24.334640502929688,24.55314120884414,24.316619436371415,24.55314120884414,54281600
2015-12-28,24.062076568603516,24.2580517863807,23.917911483773185,24.23552459552697,106816800
2015-12-29,24.494569778442383,24.649998445725377,24.07108509192604,24.093610562316112,123724800
2015-12-30,24.17470932006836,24.48556500921053,24.14317331038366,24.45853512581429,100855200
2015-12-31,23.71066665649414,24.10937271325961,23.611552548528184,24.10486830770789,163649200
2016-01-04,23.73094940185547,23.735455527953878,22.97633482722698,23.11374245730787,270597600
2016-01-05,23.136268615722656,23.84357919872016,23.06869218950172,23.82105372331318,223164000
2016-01-06,22.683500289916992,23.0596827939768,22.496537288084287,22.651964279073706,273829600
2016-01-07,21.726146697998047,22.555096713640157,21.721642291419773,22.2284731013443,324377600
2016-01-08,21.841028213500977,22.32533353970958,21.795977274655915,22.199189536076883,283192000
2016-01-11,22.194684982299805,22.31407152541594,21.92662723702021,22.29379911707544,198957600
2016-01-12,22.516801834106445,22.68124102054957,22.264512116925367,22.649705020724824,196616800
2016-01-13,21.937889099121094,22.79387067883394,21.91761669238175,22.597895487437892,249758400
2016-01-14,22.417686462402344,22.63393576142978,21.566211077345198,22.066284359003014,252680400
2016-01-15,21.879318237304688,22.00996834539391,21.48061216371579,21.66982813936262,319335600
2016-01-19,21.773456573486328,22.22171987191926,21.51215625892898,22.167658389749423,212350800
2016-01-20,21.802738189697266,22.118099967207257,21.043617548233343,21.42205133752865,289337600
2016-01-21,21.692367553710938,22.048274239785737,21.386016233066,21.863562565742512,208646000
2016-01-22,22.845680236816406,22.85469076868208,22.15864393824545,22.217209817497473,263202000
2016-01-25,22.399675369262695,22.870464169969765,22.347865228447493,22.868211106825548,207178000
2016-01-26,22.52356719970703,22.72404686256047,22.09107186311873,22.510052257496053,300308000
2016-01-27,21.043615341186523,21.76669377517496,21.02559427725693,21.633792295506485,533478800
2016-01-28,21.194541931152344,21.29140302003716,20.811603701747394,21.126965506389833,222715200
2016-01-29,21.9266300201416,21.9266300201416,21.25310855531319,21.35222270266927,257666000
2016-02-01,21.721643447875977,21.78471545482899,21.48962782862026,21.73065398009545,163774000
2016-02-02,21.282390594482422,21.63379275566783,21.237337933700136,21.49413208511767,149428800
2016-02-03,21.703622817993164,21.81399883237092,21.192287564028874,21.39952465347622,183857200
2016-02-04,21.878015518188477,22.0433470401719,21.558678918068512,21.71042043534473,185886800
2016-02-05,21.293691635131836,21.95048530071671,21.21895439813523,21.859892773065564,185672400
2016-02-08,21.517911911010742,21.674182274657653,21.07174506774626,21.092127482518418,216085600
2016-02-09,21.513376235961914,21.728533687948552,21.273307525570605,21.354840621157955,177324800
2016-02-10,21.350309371948242,21.821389080960863,21.31180811355328,21.724002426962183,169374400
2016-02-11,21.221216201782227,21.45222721456371,20.9698227791187,21.241600339572877,200298800
2016-02-12,21.286901473999023,21.402407011526563,21.06495155410116,21.332198610239757,161405600
2016-02-16,21.887065887451172,21.934626564470896,21.42731094835216,21.520167014559718,196231600
2016-02-17,22.22226333618164,22.242645748166105,21.776096553939176,21.893865632747673,179452800
2016-02-18,21.801015853881836,22.396659013501615,21.762512851361503,22.385334296070464,156084000
2016-02-19,21.751184463500977,21.91425067774679,21.69682963472199,21.742125037386337,141496800
2016-02-22,21.941429138183594,21.945959715589726,21.724008076232284,21.812335328652846,137123200
2016-02-23,21.445438385009766,21.855367523451385,21.41373125429655,21.832719819786092,127770400
2016-02-24,21.764768600463867,21.828182843300198,21.135153292433845,21.284631203041073,145022800
2016-02-25,21.914247512817383,21.914247512817383,21.57226156999311,21.75344661030085,110330800
2016-02-26,21.94822883605957,22.199620632900356,21.873489846991315,22.013906668733643,115964400
2016-02-29,21.898395538330078,22.2471756430575,21.88933611286731,21.93689680061531,140865200
2016-03-01,22.76807975769043,22.822434582820552,22.06372540771771,22.11581667240276,201628400
2016-03-02,22.817899703979492,22.849606820918613,22.56650632831341,22.763544893213613,132678400
2016-03-03,22.987770080566406,23.035330776832286,22.74996487132797,22.779408441332347,147822800
2016-03-04,23.32975959777832,23.497354704142662,22.958331671290157,23.184812198559,184220400
2016-03-07,23.071569442749023,23.28899051809232,22.86547135580049,23.18933854392739,143315600
2016-03-08,22.881319046020508,23.04665053089118,22.73863698794127,22.824698934859256,126247600
2016-03-09,22.90170669555664,23.005887508716018,22.70919690576823,22.944736811658146,108806800
2016-03-10,22.913021087646484,23.155355040547636,22.68201184562909,22.967377626398576,134054400
2016-03-11,23.159894943237305,23.164423792669737,22.987769290352173,23.155364365895892,109632800
2016-03-14,23.218774795532227,23.307103760030373,23.05117974763284,23.080623311768452,100304400
2016-03-15,23.685321807861328,23.821209708941513,23.519990347476355,23.54490333093037,160270800
2016-03-16,24.000141143798828,24.07714369172515,23.687596918215096,23.69212749627503,153214000
2016-03-17,23.961637496948242,24.113379016653425,23.771392979183542,23.898221505753956,137682800
2016-03-18,23.98880958557129,24.120168665301076,23.82347981962583,24.08393096279268,176820800
2016-03-21,23.98655128479004,24.38062688248228,23.81216032706883,23.991080134642278,142010800
2016-03-22,24.169986724853516,24.299080473911676,23.828000863068212,23.837060285727684,129777600
2016-03-23,24.03636932373047,24.249261497777155,23.98427978832034,24.1156388628559,102814000
2016-03-24,23.93218994140625,24.063549023716174,23.755535457979903,23.88689454028983,104532000
2016-03-28,23.8234806060791,24.04996107050679,23.79403703984186,24.006929229334705,77645600
2016-03-29,24.387422561645508,24.41233555717931,23.753276411909358,23.755541700933136,124760400
2016-03-30,24.81319808959961,25.007971419075243,24.595777060212356,24.607101774122537,182404400
2016-03-31,24.68410301208496,24.890201044722406,24.659190025108817,24.849434495844047,103553600
2016-04-01,24.910585403442383,24.912850691865195,24.50518517119843,24.636544253180922,103496000
2016-04-04,25.1665096282959,25.40884365418212,24.973999852742512,25.007972267717157,149424800
2016-04-05,24.869823455810547,25.07818683156625,24.78149619796451,24.801880341726193,106314800
2016-04-06,25.130277633666992,25.134808211577507,24.731671445092246,24.964947826026297,105616400
2016-04-07,24.58218765258789,25.00797026618707,24.48706628059903,24.901524180810107,127207600
2016-04-08,24.609363555908203,24.86075523538781,24.498386904709438,24.66598366157384,94326800
2016-04-11,24.690893173217773,25.050997918311133,24.647863070931074,24.679570189630063,117630000
2016-04-12,25.01250457763672,25.026092853404545,24.609369602707936,24.763374669167092,108929200
2016-04-13,25.3748722076416,25.442815312275144,25.09403690709012,25.09403690709012,133029200
2016-04-14,25.388460159301758,25.454139702479686,25.214070958932584,25.279750502110513,101895600
